LE,Predicted LE,Error,Health_Expenditure,GDP_Per_Capita,Education,Unemployment
78.08658537,77.4039635731169,0.6826217968830974,0.2021203444834203,0.23210886293880384,0.5785534559729676,0.15520149720243176
83.07804878,75.32846341454548,7.7495853654545215,0.2957601874744493,0.2513059209987701,0.6595721869048282,0.6988844435750544
73.96600000000002,71.59002945857142,2.3759705414286003,0.05266140661979889,0.0880342020580466,0.35438531041679305,0.5605952741841047
82.20487805,80.56477478610392,1.64010326389608,0.4287361375884261,0.3866366594950456,0.5924965106062273,0.07497725941888046
74.051,67.63569908662338,6.415300913376626,0.033992677689753954,0.028544237866993387,0.3149551019219963,0.10515548236534973
72.16341463,73.08961482402596,0.9262001940259523,0.056873901512091776,0.12555453878202574,0.4870996074038101,0.19081022135304135
80.09756098,80.72027050974027,0.6227095297402769,0.4060054546316733,0.38713417177685655,0.5894861653830784,0.1066858441409468
62.807,68.47467757558442,5.66767757558442,0.0023018650874969434,0.00479096292231769,0.3442082015847565,0.056680312300227124
72.06752842,70.11025989493507,1.9572685250649329,0.032190918082072084,0.06167993121810041,0.3673404598254583,0.1130462760396436
73.25,68.45867496103898,4.79132503896102,0.041088516328123964,0.05522343529574472,0.3303625165622175,0.062245782610619624
82.29268293,80.45363002818182,1.839052901818178,0.6496603970937246,0.7799375191550725,0.42061350765050304,0.1745915626319826
78.74146341,81.47245232818182,2.730988918181822,0.8749818194570184,0.4234402336068269,0.584383770977548,0.19365503558130612
71.35609756,74.3646366805195,3.008539120519501,0.07960476148585455,0.14099337252300542,0.5828170858246295,0.2653988207841091
79.02682927,79.26679949337664,0.23997022337664475,0.24993408242480575,0.2564736644421604,0.5416493381193824,0.10125263377975643
71.692,71.05666412402594,0.6353358759740502,0.049934123249322,0.04980124428850958,0.4245805059978067,0.09832954981429796
74.658,72.24209459597404,2.4159054040259633,0.05084387042823015,0.12689490678233534,0.3961879572233798,0.06310408536713896
72.88243902,72.38867391948051,0.4937651005194965,0.061356066234037936,0.12241439796352667,0.4358345158125692,0.1904755463950369
65.77199999999999,70.4227694883117,4.65076948831171,0.006729474211043146,0.04276257339283926,0.3392265098760097,0.15863739803328067
80.90487805,80.71997782727274,0.1849002227272507,0.3179672813552347,0.3050960331760024,0.52277066697141,0.20743105882954674
76.53658537,78.55017706701297,2.01359169701297,0.17987391868038138,0.3348644958204288,0.5133516028668405,0.11113929633276187
57.206,66.25961287441558,9.053612874415577,0.003850483786431775,0.0037890742410333156,0.2714204582807289,0.08708255276946912
75.039,71.78361830844153,3.255381691558469,0.03289857645097468,0.052778024692423084,0.358771232658704,0.3832668726196553
78.72682927,78.9146838767532,0.18785460675320564,0.2632455750031662,0.2183067413234314,0.5854619965757171,0.24917475667745995
74.20731707,76.05263731350651,1.8453202435065066,0.15215235442180775,0.19572538677311688,0.4900397331433277,0.2953692168044543
